21, 31, 343
86, 93, 194
36, 195, -27
36, 195, -27
-86, 153, -333
-257, -62, -503
-464, -316, -554
-787, -534, -535
-1134, -781, -548
-1393, -978, -543
-1517, -1107, -453
-1501, -1098, -370
-,-,-
-1141, -550, 64
-1323, -696, 112
-1480, -774, 139
-1568, -807, 187
-1527, -807, 325
-1351, -702, 493
-1068, -542, 632
-755, -342, 582
-440, -163, 467
-150, -67, 459
69, 7, 420
242, 61, 274
242, 61, 274
259, 129, 91
61, 197, -118
-223, 172, -383
-512, -62, -639
-791, -570, -695
-1082, -1083, -677
-1278, -1207, -804
-1350, -1124, -791
-,-,-
-1140, -467, 49
-1306, -596, 30
-1432, -825, 189
-1489, -922, 300
-1441, -857, 266
-1441, -857, 266
-1275, -741, 428
-1007, -520, 591
-697, -279, 596
-394, -102, 536
-139, -31, 440
59, 40, 332
161, 58, 121
159, 102, -50
159, 102, -50
-2, 136, -197
-267, 89, -372
-557, -190, -425
-855, -570, -492
-1083, -937, -623
-1218, -1102, -834
-1283, -1119, -940
-1271, -1092, -787
-,-,-
-1196, -529, 104
-1329, -770, 298
-1433, -917, 280
-1424, -906, 142
-1424, -906, 142
-1298, -812, 182
-1106, -624, 350
-897, -429, 539
-666, -187, 549
-400, 13, 442
-116, 156, 406
108, 148, 219
169, 4, 97
169, 4, 97
135, -36, 5
-24, 34, -237
-294, 17, -431
-294, 17, -431
-577, -144, -561
-881, -485, -536
-1170, -910, -616
-1405, -1236, -718
-1500, -1291, -741
-,-,-
-1007, -417, 60
-1069, -485, 38
-1216, -644, 163
-1350, -786, 205
-1393, -815, 179
-1333, -746, 306
-1193, -581, 478
-992, -397, 538
-753, -259, 605
-505, -164, 582
-224, -76, 496
-224, -76, 496
12, 30, 381
111, 68, 258
65, 69, 69
65, 69, 69
-81, 50, -209
-302, -76, -472
-565, -362, -560
-860, -690, -584
-1158, -1003, -703
-1354, -1186, -840
-1410, -1184, -850
-,-,-
-1301, -676, 202
-1393, -742, 186
-1388, -775, 216
-1293, -721, 283
-1111, -612, 448
-898, -481, 541
-898, -481, 466
-679, -290, 466
-486, -179, 476
-327, -92, 485
-181, 2, 380
-116, 13, 188
-88, -32, 28
-88, -32, 28
-161, -64, -182
-302, -94, -394
-429, -191, -533
-570, -381, -593
-784, -581, -642
-1022, -769, -701
-1250, -977, -640
-1378, -1044, -551
-,-,-
-1060, -386, 113
-1206, -485, 127
-1344, -587, 177
-1432, -718, 211
-1448, -787, 260
-1360, -739, 348
-1167, -597, 557
-914, -412, 620
-640, -206, 475
-364, -73, 371
-122, -28, 378
-28, -37, 330
-4, -21, 200
-4, -21, 200
-97, 6, -80
-201, -81, -249
-366, -201, -342
-577, -287, -434
-778, -430, -562
-952, -655, -674
-1131, -919, -653
-1282, -1007, -578
-1355, -985, -459
-1369, -944, -392
-,-,-
-1041, -359, 69
-1148, -390, 101
-1352, -617, 227
-1545, -808, 323
-1649, -896, 357
-1582, -872, 288
-1389, -781, 425
-1108, -603, 642
-782, -295, 706
-504, -88, 651
-233, 75, 593
6, 43, 569
6, 43, 569
174, -1, 461
216, -16, 234
124, -4, -18
124, -4, -18
-59, -61, -266
-309, -235, -364
-615, -422, -518
-936, -777, -669
-1210, -1132, -682
-1361, -1183, -690
-1397, -1098, -604
-1356, -913, -444
-,-,-
-1344, -613, 180
-1471, -737, 266
-1471, -737, 277
-1503, -770, 277
-1451, -751, 369
-1313, -667, 459
-1127, -522, 581
-897, -314, 717
-650, -159, 744
-440, -99, 628
-255, -96, 551
-60, -53, 487
31, -66, 334
22, -81, 104
22, -81, 104
-83, -109, -152
-238, -188, -428
-414, -389, -524
-643, -623, -555
-882, -787, -746
-1086, -968, -816
-1217, -1064, -726
-,-,-
-1010, -396, 195
-1110, -507, 224
-1268, -548, 148
-1406, -632, 103
-1456, -773, 218
-1388, -828, 431
-1237, -718, 566
-1020, -515, 577
-798, -301, 555
-568, -162, 588
-315, -78, 588
-118, -9, 435
44, 43, 156
44, 43, 156
95, 20, -14
-18, 32, -204
-194, 31, -429
-413, -104, -546
-659, -392, -601
-939, -791, -623
-1176, -1040, -685
-1289, -1113, -760
-1314, -1082, -680
-,-,-
-1019, -405, 51
-1172, -554, 100
-1321, -683, 127
-1438, -800, 245
-1451, -829, 481
-1322, -694, 645
-1103, -511, 782
-858, -312, 729
-565, -154, 592
-565, -154, 592
-239, -87, 527
4, -85, 389
151, -46, 145
153, 1, -136
-12, 65, -364
-12, 65, -364
-280, -80, -597
-593, -306, -741
-925, -651, -764
-1213, -1039, -774
-1349, -1183, -802
-,-,-
-1094, -475, -28
-1236, -574, 164
-1418, -659, 203
-1601, -871, 233
-1659, -1059, 338
-1555, -1043, 459
-1319, -824, 611
-983, -501, 764
-622, -288, 723
-240, -149, 570
132, 7, 414
132, 7, 414
396, 133, 254
533, 168, 3
533, 168, 3
449, 231, -225
208, 198, -469
-153, -65, -645
-554, -448, -764
-970, -891, -871
-1336, -1278, -756
-1554, -1341, -725
-,-,-
-1178, -557, 71
-1274, -627, 127
-1389, -702, 168
-1410, -789, 313
-1324, -736, 472
-1141, -587, 577
-890, -337, 534
-614, -160, 521
-363, -156, 546
-149, -147, 451
13, -81, 304
13, -81, 304
142, -20, 70
99, -27, -146
-93, -96, -434
-331, -184, -724
-566, -356, -818
-866, -622, -749
-866, -622, -749
-1150, -916, -650
-,-,-
-1139, -524, 160
-1263, -640, 319
-1341, -665, 284
-1367, -662, 279
-1282, -633, 438
-1101, -556, 577
-841, -431, 579
-561, -251, 478
-561, -251, 478
-313, -117, 459
-104, -23, 405
8, 57, 237
24, 68, 73
24, 68, 73
-67, 45, -184
-264, -78, -417
-491, -303, -605
-701, -586, -791
-930, -867, -900
-1114, -1015, -921
-1227, -1020, -823
-,-,-
-1096, -451, 27
-1233, -556, 132
-1385, -631, 243
-1485, -727, 349
-1488, -820, 483
-1366, -763, 555
-1151, -592, 595
-876, -387, 632
-582, -197, 597
-309, -91, 522
-98, -22, 405
29, 8, 193
29, 8, 193
101, -21, 3
40, -19, -87
-143, 43, -270
-143, 43, -270
-366, 2, -496
-631, -237, -626
-951, -617, -713
-1218, -942, -753
-1387, -1082, -715
-,-,-
-1176, -477, 4
-1301, -640, 73
-1453, -736, 144
-1524, -846, 200
-1476, -882, 309
-1311, -783, 441
-1023, -591, 534
-719, -407, 662
-389, -252, 703
-72, -92, 589
-72, -92, 589
185, 97, 367
249, 217, 30
188, 197, -338
-18, 17, -553
-294, 17, -667
-294, -195, -667
-608, -388, -703
-911, -588, -743
-1195, -896, -707
-1377, -1127, -645
-,-,-
-1008, -371, -106
-1070, -455, 38
-1179, -545, 138
-1284, -575, 124
-1353, -620, 163
-1353, -659, 367
-1257, -616, 582
-1040, -468, 706
-765, -282, 612
-464, -135, 504
-207, -122, 491
2, -82, 350
151, -15, 107
106, 24, -73
106, 24, -73
-123, 4, -317
-418, -179, -520
-724, -491, -749
-1048, -952, -861
-1277, -1177, -865
-1349, -1155, -791
-,-,-
-1007, -372, 21
-1076, -551, 154
-1274, -625, 149
-1452, -756, 150
-1539, -900, 205
-1507, -941, 308
-1361, -814, 494
-1094, -537, 609
-794, -285, 574
-525, -159, 517
-295, -58, 499
-52, -39, 464
-52, -39, 464
68, -4, 240
125, 0, 55
33, 34, -138
33, 34, -138
-180, 31, -404
-444, -124, -643
-737, -399, -776
-1044, -801, -856
-1265, -1037, -936
-1367, -1105, -898
-1373, -1001, -788
-1314, -826, -556
-,-,-
-1105, -430, -4
-1220, -533, 10
-1378, -721, 44
-1488, -910, 287
-1495, -953, 382
-1382, -814, 405
-1158, -630, 499
-800, -394, 556
-411, -192, 568
-108, -69, 491
-108, -69, 491
83, 39, 310
168, 75, 144
84, 185, -67
-152, 195, -270
-152, 195, -270
-420, 5, -449
-721, -403, -510
-1007, -830, -583
-1217, -1003, -746
-1325, -1019, -719
-,-,-
-1061, -435, 14
-1136, -523, 70
-1264, -560, 12
-1407, -740, 47
-1485, -889, 218
-1442, -903, 416
-1281, -718, 512
-1053, -437, 570
-824, -207, 569
-590, -159, 542
-325, -158, 515
-108, -96, 466
64, -27, 282
64, -27, 282
141, 53, 15
96, 135, -203
-73, 167, -415
-73, 167, -415
-342, -2, -502
-688, -337, -499
-1052, -775, -570
-1313, -1138, -688
-1419, -1269, -761
-1409, -1204, -700
-,-,-
-1113, -442, -40
-1225, -535, -58
-1355, -692, 0
-1416, -836, 226
-1396, -838, 494
-1274, -654, 593
-1054, -407, 639
-795, -236, 640
-553, -190, 641
-298, -151, 532
-109, -101, 434
41, -73, 159
73, 10, -105
73, 10, -105
-43, 82, -433
-230, 52, -721
-472, -115, -823
-804, -431, -778
-1098, -770, -690
-1326, -1035, -641
-1420, -1078, -603
-1382, -971, -537
-,-,-
-1205, -550, 76
-1359, -708, 60
-1444, -833, 149
-1458, -874, 268
-1366, -797, 333
-1174, -631, 428
-902, -444, 503
-643, -270, 476
-643, -270, 476
-348, -112, 418
-124, -28, 343
77, 16, 202
154, 43, 43
85, 111, -155
85, 111, -155
-96, 139, -369
-318, 19, -520
-632, -238, -487
-991, -523, -427
-1325, -931, -481
-1535, -1232, -531
-,-,-
-986, -436, 22
-1088, -546, -103
-1273, -616, -30
-1482, -873, 143
-1612, -1043, 325
-1573, -987, 475
-1380, -732, 654
-1031, -419, 763
-638, -154, 773
-203, -28, 757
182, 101, 516
182, 101, 516
453, 131, 226
577, 212, -9
370, 195, -230
-87, 126, -620
-599, -133, -872
-1098, -598, -1052
-1561, -1304, -1061
-1745, -1463, -1099
-,-,-
-1279, -528, 18
-1502, -734, 136
-1689, -1077, 340
-1667, -1107, 480
-1383, -816, 651
-950, -434, 736
-485, -188, 776
-20, 30, 615
-20, 30, 615
369, 209, 423
520, 259, 177
460, 236, -149
152, 178, -490
152, 178, -490
-283, 32, -780
-745, -309, -812
-1202, -800, -847
-1530, -1248, -1001
-,-,-
-990, -413, -55
-1125, -528, -17
-1261, -654, 67
-1438, -894, 225
-1533, -986, 302
-1470, -943, 379
-1213, -715, 506
-873, -452, 582
-510, -252, 545
-147, -91, 471
-147, -91, 471
168, 59, 313
373, 151, 82
372, 205, -262
85, 238, -559
-331, 185, -739
-331, 185, -739
-770, -180, -765
-1259, -893, -660
-,-,-
-1063, -431, 21
-1252, -467, 9
-1495, -733, 73
-1655, -955, 274
-1614, -966, 444
-1377, -813, 623
-1377, -813, 733
-1003, -510, 733
-623, -228, 662
-211, -33, 580
78, 41, 390
216, 44, 180
162, 62, -29
162, 62, -29
-60, 48, -299
-387, -94, -521
-688, -322, -738
-941, -565, -832
-1152, -874, -830
-1287, -999, -805
-,-,-
-1159, -570, 198
-1301, -718, 348
-1404, -830, 452
-1371, -830, 403
-1238, -653, 376
-1000, -511, 422
-726, -395, 443
-431, -214, 317
-156, 38, 210
49, 118, 101
224, 191, 5
224, 191, 5
186, 152, -113
-45, 152, -390
-400, 32, -600
-788, -278, -633
-1200, -891, -451
-1497, -1321, -420
-,-,-
-1455, -848, 276
-1550, -1045, 583
-1492, -1049, 569
-1245, -826, 514
-880, -448, 567
-880, -448, 567
-506, -151, 547
-64, 77, 389
238, 242, 169
399, 197, -180
310, 122, -322
75, 68, -406
75, 68, -406
-236, -55, -458
-607, -255, -415
-971, -552, -390
-1260, -884, -403
-1404, -1072, -527
-,-,-
-1085, -584, 147
-1177, -672, 192
-1232, -733, 238
-1242, -732, 273
-1195, -711, 378
-1056, -583, 511
-886, -449, 544
-886, -449, 544
-706, -269, 426
-503, -173, 340
-283, -114, 259
-53, -34, 129
91, 25, 35
48, 83, -107
48, 83, -107
-129, 111, -294
-411, -65, -527
-732, -400, -677
-1098, -889, -665
-1381, -1233, -704
-1510, -1297, -740
-,-,-
-1292, -747, 277
-1342, -804, 257
-1327, -786, 344
-1206, -704, 503
-1027, -602, 607
-808, -438, 552
-557, -286, 439
-314, -182, 325
-130, -115, 279
0, -50, 147
89, 43, -28
89, 43, -28
3, 136, -245
-231, 114, -500
-539, -149, -624
-859, -562, -602
-1167, -1014, -545
-,-,-
-1188, -502, 185
-1252, -631, 399
-1341, -838, 560
-1274, -877, 515
-1133, -755, 397
-909, -605, 317
-693, -457, 347
-499, -372, 421
-314, -217, 382
-155, -88, 220
-57, 37, 120
-68, 144, 26
-68, 144, 26
-165, 142, -208
-288, 9, -447
-469, -279, -600
-724, -531, -600
-1008, -820, -564
-,-,-
-1064, -514, 192
-1201, -781, 266
-1367, -907, 241
-1458, -995, 232
-1437, -1010, 459
-1281, -851, 695
-1047, -634, 706
-721, -289, 570
-425, -78, 562
-171, 6, 545
-171, 6, 545
57, 125, 347
180, 99, 58
126, 7, -258
126, 7, -258
-80, 41, -502
-313, 45, -687
-574, -171, -792
-932, -645, -636
-1283, -1100, -486
-,-,-
-1375, -890, 488
-1399, -870, 523
-1281, -727, 610
-1281, -727, 719
-1090, -617, 719
-882, -515, 606
-534, -418, 528
-142, -273, 306
49, -120, 105
93, 62, -31
10, 136, -74
-156, 106, -221
-156, 106, -221
-392, -60, -305
-662, -349, -432
-926, -677, -518
-1180, -1021, -519
-,-,-
-1044, -564, 61
-1044, -564, 61
-1087, -647, 161
-1175, -878, 344
-1267, -800, 392
-1249, -624, 542
-1130, -419, 649
-907, -298, 757
-634, -260, 746
-425, -212, 533
-279, -79, 296
-163, 4, 142
-109, -36, -147
-178, -112, -483
-331, -214, -713
-568, -447, -676
-832, -721, -606
-1108, -1013, -537
-,-,-
-902, -482, 192
-1029, -530, 118
-1097, -432, -151
-1167, -558, -7
-1232, -861, 335
-1348, -950, 328
-1391, -898, 258
-1263, -737, 500
-996, -446, 781
-672, -211, 846
-370, -58, 676
-147, -18, 410
-147, -18, 410
32, -29, 211
64, 44, -14
-36, 0, -212
-36, 0, -212
-242, -151, -496
-540, -449, -771
-837, -749, -1060
-1089, -980, -1053
-,-,-
-922, -306, 12
-922, -306, 12
-1121, -472, 54
-1355, -852, 249
-1486, -983, 221
-1448, -1026, 346
-1251, -886, 512
-943, -548, 681
-645, -303, 705
-360, -138, 555
-41, -24, 426
213, 111, 269
225, 276, -17
225, 276, -17
53, 230, -363
-248, -133, -668
-661, -836, -736
-1055, -1367, -894
-,-,-
-998, -434, 22
-1211, -617, 70
-1336, -728, 120
-1414, -849, 146
-1395, -905, 248
-1229, -825, 421
-955, -591, 535
-646, -292, 583
-646, -292, 583
-343, -133, 620
-48, 8, 471
103, 105, 246
138, 87, -11
7, -26, -263
7, -26, -263
-254, -165, -542
-561, -410, -756
-,-,-
-1048, -513, 140
-1234, -614, 81
-1374, -698, -83
-1476, -794, -79
-1475, -924, 270
-1334, -952, 685
-1079, -741, 576
-771, -497, 454
-455, -324, 488
-175, -206, 452
-175, -206, 452
81, -5, 361
184, 167, 149
128, 253, -157
-86, 152, -382
-368, -82, -584
-638, -486, -748
-892, -852, -842
-892, -852, -842
-,-,-
-1098, -729, 199
-1223, -737, 119
-1338, -769, 105
-1401, -833, 310
-1317, -895, 662
-1317, -895, 662
-1152, -767, 694
-914, -551, 457
-631, -353, 375
-340, -168, 386
-57, 16, 396
127, 185, 320
140, 250, -31
6, 219, -337
6, 219, -337
-232, 77, -455
-526, -273, -516
-873, -803, -640
-1120, -1184, -872
-,-,-
-936, -528, 124
-1010, -597, 191
-1166, -666, 115
-1314, -765, -43
-1430, -858, 26
-1422, -939, 279
-1308, -830, 473
-1131, -571, 588
-854, -331, 649
-549, -156, 651
-247, -44, 628
29, 88, 438
29, 88, 438
217, 171, 73
210, 128, -251
1, 44, -396
-283, -31, -547
-283, -31, -547
-578, -337, -627
-854, -825, -763
-1084, -1184, -947
-,-,-
-923, -476, 139
-1093, -588, 99
-1225, -719, 2
-1398, -927, -66
-1492, -1159, 157
-1466, -1141, 487
-1308, -845, 654
-1020, -475, 826
-723, -216, 841
-412, -62, 727
-412, -62, 727
-173, -57, 628
-18, -52, 435
43, -25, 211
-6, 57, -47
-6, 57, -47
-177, 93, -310
-378, 27, -629
-595, -293, -745
-850, -717, -814
-1032, -987, -951
-1121, -1040, -989
-1150, -902, -865
-1122, -726, -520
-1112, -749, -193
-,-,-
-1221, -643, 356
-1365, -760, 258
-1489, -974, 252
-1535, -1230, 421
-1421, -1167, 458
-1185, -848, 555
-880, -458, 709
-535, -99, 763
-238, 93, 722
-238, 93, 722
0, 116, 585
145, 72, 292
208, 129, 4
208, 129, 4
148, 255, -179
-81, 247, -343
-340, -88, -596
-686, -816, -740
-1076, -1382, -833
-1344, -1451, -862
-1433, -1258, -714
-,-,-
-1283, -751, 137
-1361, -944, 195
-1389, -1131, 366
-1349, -1048, 388
-1202, -784, 455
-957, -538, 618
-670, -317, 742
-392, -138, 745
-99, 2, 658
-99, 2, 658
48, 148, 416
172, 190, 244
181, 165, 50
181, 165, 50
41, 146, -43
-163, 159, -212
-418, -51, -409
-782, -616, -519
-1080, -1124, -717
-1257, -1339, -940
-,-,-
-1201, -765, 229
-1299, -832, 299
-1338, -863, 249
-1348, -842, 335
-1255, -811, 424
-1255, -811, 424
-1108, -717, 498
-924, -567, 537
-760, -425, 539
-599, -249, 534
-408, -92, 508
-176, 76, 491
-29, 156, 425
81, 176, 200
81, 176, 200
126, 184, 0
17, 214, -235
-203, 34, -472
-530, -412, -610
-908, -920, -654
-1160, -1224, -727
-1347, -1432, -786
-,-,-
-1036, -503, 103
-1222, -640, -13
-1400, -907, 50
-1574, -1181, 254
-1557, -1219, 428
-1426, -984, 554
-1171, -525, 685
-837, -172, 844
-493, -15, 866
-167, 86, 721
-167, 86, 721
127, 139, 537
303, 253, 233
298, 231, -88
132, 113, -446
-175, -171, -736
-544, -492, -905
-921, -884, -1002
-1205, -1072, -994
-,-,-
-997, -490, 219
-1178, -817, 360
-1387, -987, 295
-1502, -999, 210
-1483, -912, 395
-1290, -730, 594
-976, -516, 693
-615, -295, 615
-242, -113, 467
56, 21, 296
310, 115, -18
310, 115, -18
334, 129, -347
141, 159, -596
-189, 47, -675
-577, -265, -612
-969, -759, -551
-,-,-
-1144, -575, 78
-1258, -768, 114
-1375, -968, 278
-1376, -961, 305
-1376, -961, 305
-1263, -796, 346
-1072, -537, 555
-813, -283, 698
-541, -69, 631
-297, 3, 591
-88, 85, 464
20, 93, 281
20, 93, 281
32, 118, 101
-31, 100, -69
-174, 38, -353
-380, -278, -553
-643, -684, -705
-890, -944, -808
-1085, -1024, -872
-1212, -1030, -822
-,-,-
-1097, -538, 175
-1248, -677, 167
-1367, -821, 249
-1430, -879, 277
-1406, -839, 243
-1297, -744, 346
-1061, -565, 578
-752, -361, 714
-483, -140, 739
-231, -34, 622
3, 56, 416
131, 78, 200
131, 78, 200
161, 38, -67
82, -51, -183
-75, -97, -444
-333, -247, -785
-700, -615, -883
-1082, -1114, -687
-1350, -1308, -656
-,-,-
-1259, -748, 265
-1337, -902, 425
-1337, -902, 425
-1372, -907, 470
-1309, -760, 613
-1133, -518, 706
-874, -277, 735
-566, -135, 734
-274, -75, 656
-61, -11, 475
141, 83, 275
235, 105, 80
235, 105, 80
159, 69, -101
-77, -43, -317
-383, -288, -561
-786, -827, -709
-1124, -1268, -769
-1306, -1415, -765
-,-,-
-1102, -519, 224
-1148, -586, 350
-1193, -693, 438
-1218, -737, 467
-1167, -696, 498
-1004, -561, 713
-786, -348, 793
-550, -136, 685
-293, 2, 455
-33, 80, 327
169, 95, 102
169, 95, 102
195, 66, -180
89, 6, -405
-149, -139, -583
-473, -422, -683
-790, -822, -695
-1069, -1037, -719
-1249, -1093, -614
-,-,-
-1383, -845, 287
-1337, -788, 348
-1206, -644, 371
-981, -449, 424
-755, -256, 356
-579, -149, 331
-405, -54, 470
-283, 25, 674
-161, 92, 523
-161, 92, 523
-78, 107, 236
-53, 110, 3
-126, 70, -177
-272, -139, -378
-501, -489, -512
-775, -897, -618
-1019, -1137, -660
-1202, -1184, -582
-1295, -1197, -511
-,-,-
-1215, -621, 231
-1345, -827, 282
-1431, -923, 213
-1446, -957, 243
-1338, -904, 389
-1102, -688, 538
-797, -398, 590
-797, -398, 590
-492, -113, 451
-211, 67, 364
61, 215, 281
187, 300, 109
198, 209, 23
198, 209, 23
44, 39, -90
-242, -173, -319
-591, -606, -505
-889, -1053, -711
-1097, -1260, -887
-1213, -1247, -928
-,-,-
-979, -423, 19
-1131, -507, 67
-1306, -718, 208
-1436, -877, 202
-1454, -948, 251
-1354, -835, 383
-1180, -624, 539
-920, -373, 654
-615, -151, 694
-349, -32, 625
-77, 77, 512
-77, 77, 512
49, 46, 315
111, -8, 81
111, -8, 81
43, -82, -111
-150, -101, -290
-382, -222, -508
-643, -510, -637
-949, -914, -681
-1184, -1161, -707
-1310, -1150, -715
-,-,-
-1107, -527, 114
-1209, -619, 39
-1331, -783, 51
-1331, -783, 51
-1374, -913, 233
-1315, -909, 489
-1165, -716, 664
-934, -375, 663
-670, -163, 635
-381, -24, 677
-163, -3, 638
-29, 20, 362
86, -26, 73
86, -26, 73
184, -5, -67
113, 67, -212
-102, 37, -470
-102, 37, -470
-410, -244, -748
-800, -817, -871
-,-,-
-1019, -353, -92
-1205, -472, -42
-1378, -730, 18
-1560, -1130, 227
-1681, -1336, 369
-1610, -1235, 439
-1358, -917, 635
-926, -515, 869
-409, -195, 933
86, 56, 883
86, 56, 883
463, 250, 506
612, 314, 65
520, 302, -291
176, 212, -573
176, 212, -573
-292, -174, -711
-835, -868, -897
-,-,-
-1230, -867, 406
-1230, -867, 406
-1301, -1015, 565
-1251, -974, 810
-1057, -716, 817
-699, -390, 718
-303, -234, 477
79, -64, 193
353, 60, -46
424, 235, -292
288, 257, -476
0, 96, -604
0, 96, -604
-382, -190, -651
-774, -624, -596
-1157, -1121, -524
-,-,-
-988, -489, 117
-1002, -558, 219
-1142, -675, 270
-1272, -795, 434
-1351, -857, 538
-1281, -770, 673
-1092, -536, 763
-740, -322, 739
-343, -153, 579
17, -27, 363
17, -27, 363
262, 130, 25
322, 122, -232
167, 121, -354
-173, 21, -485
-559, -331, -676
-958, -1006, -828
-1258, -1350, -978
-,-,-
-1369, -751, 164
-1502, -892, 131
-1480, -923, 325
-1279, -803, 639
-967, -571, 796
-604, -293, 756
-295, -78, 694
0, 33, 547
0, 33, 547
132, 27, 438
181, 32, 187
176, 76, -28
176, 76, -28
64, 57, -212
-141, -30, -561
-451, -435, -723
-851, -961, -730
-1203, -1282, -810
-1413, -1369, -855
-,-,-
-930, -453, 174
-1040, -552, 170
-1232, -706, 182
-1379, -824, 111
-1452, -908, 163
-1447, -904, 381
-1309, -772, 649
-1054, -539, 864
-809, -306, 757
-529, -195, 631
-165, -62, 599
112, 8, 488
112, 8, 488
203, 25, 248
158, 1, -40
-5, -45, -305
-5, -45, -305
-224, -136, -522
-459, -316, -668
-778, -639, -700
-1126, -991, -745
-1381, -1202, -767
-,-,-
-1241, -631, 46
-1349, -794, 8
-1424, -910, 93
-1476, -930, 268
-1432, -834, 497
-1281, -656, 673
-1022, -419, 778
-680, -208, 853
-388, -64, 816
-62, 124, 699
198, 221, 441
198, 221, 441
323, 223, 91
235, 130, -189
-3, -28, -325
-315, -225, -466
-694, -635, -584
-1023, -1006, -703
-1244, -1214, -772
-1355, -1248, -740
-,-,-
-987, -427, -27
-1071, -498, 26
-1191, -662, 22
-1335, -850, 82
-1450, -1003, 261
-1441, -974, 511
-1287, -747, 709
-1037, -437, 864
-678, -198, 908
-343, -54, 878
-46, 64, 618
160, 79, 328
160, 79, 328
298, 118, 34
246, 69, -131
13, 17, -250
13, 17, -250
-314, -239, -559
-703, -808, -802
-1059, -1276, -921
-1255, -1300, -993
-1345, -1161, -791
-,-,-
-1202, -764, 281
-1307, -808, 220
-1430, -867, 253
-1433, -933, 495
-1294, -879, 691
-1294, -879, 691
-1052, -596, 707
-772, -351, 778
-403, -143, 847
-91, 15, 780
181, 90, 383
283, 72, 2
283, 72, 2
217, 73, -268
1, -4, -380
-281, -150, -485
-601, -542, -613
-918, -946, -887
-1138, -1157, -939
-1281, -1115, -744
-,-,-
-1127, -659, 140
-1127, -659, 140
-1244, -828, 193
-1329, -921, 322
-1312, -798, 412
-1236, -613, 656
-1108, -442, 879
-910, -307, 899
-666, -244, 782
-454, -214, 640
-257, -137, 383
-74, -38, 120
139, 34, -129
146, 60, -234
-13, 38, -379
-13, 38, -379
-277, -127, -616
-597, -596, -763
-926, -1054, -875
-1154, -1178, -869
-1302, -1172, -712
-1393, -1060, -539
-,-,-
-845, -465, 134
-917, -469, 151
-1052, -515, 145
-1217, -589, 78
-1403, -783, 132
-1506, -968, 179
-1474, -1005, 302
-1330, -855, 506
-1075, -513, 614
-750, -235, 763
-427, -41, 788
-52, 102, 680
151, 38, 440
151, 38, 440
247, 41, 124
192, -29, -47
2, -84, -126
2, -84, -126
-265, -203, -320
-548, -496, -461
-820, -870, -608
-1085, -1187, -639
-1277, -1281, -682
-,-,-
-1243, -811, 231
-1299, -834, 295
-1308, -802, 352
-1262, -746, 406
-1148, -673, 510
-960, -555, 621
-718, -406, 640
-486, -220, 595
-486, -220, 595
-329, -82, 430
-161, 8, 340
-38, 14, 318
-11, 11, 114
-115, -30, -54
-115, -30, -54
-287, -136, -305
-500, -457, -514
-774, -879, -548
-1014, -1093, -633
-,-,-
-965, -498, 186
-1059, -614, 259
-1153, -709, 276
-1218, -754, 226
-1260, -778, 240
-1241, -780, 325
-1128, -694, 357
-920, -559, 330
-680, -381, 307
-461, -224, 356
-319, -96, 341
-216, 1, 275
-115, 27, 146
-115, 27, 146
-81, 60, -61
-201, 20, -190
-365, -154, -280
-555, -465, -352
-787, -838, -486
-975, -1021, -713
-1091, -1061, -744
-1163, -1034, -589
-,-,-
-1013, -549, 220
-1101, -651, 230
-1225, -671, 160
-1297, -734, 259
-1293, -793, 420
-1169, -645, 490
-975, -429, 594
-731, -226, 658
-466, -141, 649
-218, -28, 604
-33, -23, 380
41, -62, 49
41, -62, 49
-12, -184, -204
-195, -299, -301
-421, -391, -419
-615, -506, -491
-777, -708, -569
-925, -897, -596
-1062, -1000, -571
-1173, -1019, -488
-,-,-
-1029, -553, 33
-1094, -744, 239
-1183, -831, 184
-1216, -850, 170
-1240, -871, 436
-1182, -774, 651
-1029, -507, 724
-822, -262, 752
-584, -76, 732
-380, 6, 711
-219, 19, 585
-219, 19, 585
-99, 21, 367
-53, 27, 102
-149, 5, -93
-149, 5, -93
-330, -216, -239
-561, -666, -397
-813, -1050, -607
-1048, -1174, -724
-1199, -1139, -584
-,-,-
-1106, -609, 302
-1155, -751, 393
-1191, -829, 447
-1140, -780, 563
-1006, -666, 588
-821, -489, 561
-641, -347, 524
-437, -132, 530
-,-,-
-140, 116, 315
-68, 107, 103
-109, 74, -188
-212, -47, -377
-359, -236, -435
-582, -534, -477
-798, -861, -513
-1011, -1053, -535
-,-,-
-1107, -641, 261
-1214, -753, 304
-1261, -817, 349
-1262, -812, 348
-1198, -716, 423
-1061, -555, 614
-872, -362, 704
-680, -171, 612
-510, -100, 505
-368, -66, 404
-368, -66, 404
-169, -22, 287
-42, -4, 122
-34, 28, -75
-138, 71, -236
-284, -28, -277
-478, -347, -261
-738, -719, -372
-976, -966, -566
-976, -966, -566
-1119, -1037, -610
-,-,-
-1203, -632, 79
-1300, -814, 225
-1392, -927, 364
-1372, -845, 471
-1249, -680, 654
-1007, -438, 840
-693, -234, 796
-412, -140, 602
-412, -140, 401
-179, -61, 401
13, 27, 243
116, 95, 106
90, 134, -70
-34, 131, -331
-34, 131, -331
-258, -81, -506
-586, -588, -617
-920, -1054, -762
-,-,-
-1178, -534, 101
-1316, -737, 36
-1484, -1051, 127
-1626, -1222, 354
-1550, -1055, 442
-1249, -790, 592
-809, -537, 717
-373, -273, 777
-150, -41, 684
67, 153, 413
67, 153, 413
165, 187, 235
146, 123, 80
